Sample	CSM5FZ4A	CSM5FZ4E	CSM5FZ4G	CSM5FZ4K	CSM5MCTZ	CSM5MCU8	CSM5MCUA	CSM5MCUC	CSM5MCUE	CSM5MCUG	CSM5MCUK	CSM5MCUQ	CSM5MCUS	CSM5MCUW	CSM5MCUY	CSM5MCWM	CSM5MCXB	CSM5MCYI	CSM5MCYM	CSM5MCYO	CSM5MCYQ	CSM5MCYU	CSM67U9H	CSM67U9P	CSM67U9R	CSM67U9T	CSM67UEP	CSM67UET	CSM67UEW	CSM67UF1	CSM6J2H9	CSM79HGD	CSM79HGF	CSM79HGH	CSM79HGJ	CSM79HGL	CSM79HGN	CSM79HGR	CSM79HGV	CSM79HM5	CSM79HM9	CSM79HNG	CSM79HPM	CSM79HPQ	CSM79HQR	CSM79HQT	CSM7CZ2F	CSM7KOMR	CSM7KOMV	CSM7KONS	CSM7KONW	CSM7KONY	CSM7KOQ5	CSM7KOU7	CSM7KOUJ	ESM5GEYU	ESM5GEZ1	ESM5GEZ3	ESM5GEZ4	ESM5GEZ6	ESM5GEZA	ESM5ME9H	ESM5MEA7	ESM5MEA9	ESM5MEAB	ESM5MEBP	ESM5MEC7	ESM5MEEJ	HSM5MD43	HSM5MD44	HSM5MD47	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD82	HSM5MD87	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8H	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ1T	HSM7CZ2J	HSM7CZ2L	HSM7CZ2X	HSM7J4JT	HSM7J4JV	HSMA33J1	HSMA33P2	MSM5LLFK	MSM5LLFM	MSM5LLFO	MSM5LLFU	MSM5LLHV	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2N6	MSM6J2PQ	MSM79H52	MSM79H8J	MSM79H94	MSM79H9U	MSM79HCN	MSM79HD6	MSM79HD8	MSM79HF1	MSM9VZFJ	MSM9VZJF	MSM9VZMQ	MSM9VZN4	MSM9VZNV	PSM6XBSE	PSM6XBSG	PSM6XBTZ	PSM7J19X	PSM7J1C2
C2028__NODE_2_length_468845_cov_28.9611__48061__arylpolyene__ANTISMASH__222540_270601	1.18766825556497	0	0	0	0	1.3841351128311	2.78999803267787	5.64764058617058	1.66156892465074	0	0	0	0	0	0	0	0	0	0	0	0.593178018243087	0	0	0	0	0	0	0	0	0.904625565734265	0	0	0	0	0	0	0	0	0	9.09579362605478	0.43580083574078	0	0	0	0	1.25150727823346	4.11572375752993	1.86346497299468	3.36565399839957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87856512981721	1.43777983871988	0.916641096255945	4.98005901153427	0.578709452057907	0	0	0.525960002814644	2.48802504506422	0	0	1.90749322456309	0.492665669179441	0	0	0.436773403176421	0	0	0	1.49982089398964	0.495562369759282	0	2.12088033800179	1.34315069527052	1.67223941525774	3.02735081015852	2.77190904543126	7.00901006543098	0.351032103658476	0	0	2.54135115325082	5.55735411253299	2.05624204339833	4.83005468834035	1.78222480477083	0	0	1.50267385948187	0	4.06553804902091	0	0	0	5.57090324757581	1.39209985052444	0	0	0	0	0	0	0	0	0	0.966341570213728	2.70559693337775	0	0	0	0	1.20876514418245	0.371751445730285	2.03912470479297	0	0	0	0	0	0	0	0	0	0	0	0	1.56106037788315	0	0
C2028__NODE_1014_length_17670_cov_53.8611__17670__nrps__ANTISMASH__0_17670	28.2691471684298	5.04518749964435	10.4428486965772	6.7621719179195	12.000000102	14.5111359317945	22.2003783906605	13.7714561745308	19.4626763556061	13.811201922488	12.1605542452598	0.719310450503072	1.46850054281361	1.21249868192622	1.3060437282043	6.99405495323732	3.23150703017464	0	5.46169938773035	9.38352020123518	0	0	0.66049342318301	4.59503649164477	16.2763693731385	29.2708354958181	0	0	0	0	0	6.6678775668581	6.88459620251672	8.30553209811045	16.0292731518383	3.93212406755822	1.6186543078344	0	0.497585894990438	0	3.08043034854092	11.5692641963333	2.30201656756362	1.63162528254983	0	0	7.00248107215378	0	0	0	10.0542901853671	0	0	10.1268254392951	25.1572560639364	0	0	0	21.043567609298	16.5619254866116	19.9179214564469	0	1.90554567858646	5.31148001345278	6.54862290564646	0	31.80567123327	23.6936798089329	0	0	0	17.782236101173	9.5414238387665	7.77077819513316	12.0777735354666	5.6409896646071	0	0	0	0	14.0140686216608	12.8351707639621	24.2858937999569	6.74111678134071	5.24607446483571	12.4457344866585	3.05166418212796	1.57775600188713	0	1.83718792177813	10.0908562016172	3.11666353190251	21.5609279858334	54.306436055058	3.55380983929539	9.74497713615084	4.10740510427343	4.72490116889001	9.58724228907777	5.07769102811599	7.49959997562279	0	13.2800408342979	17.5360389667436	17.9253445446725	13.226463156423	5.90131684156037	7.25592567033123	0	4.93803818088634	1.52874485529132	3.43309614551011	0	3.76453975428172	0	0	2.26476339253264	0	0	0	7.24131949915538	11.7001447484	0	0	0	0	3.08079728328277	2.5337436686385	0	0	1.0125432579648	0	1.42945453100447	17.7651931617174	4.22742491519421	1.13003094693549	0	50.8167257125526	3.17543634261503	0	17.3625349613515	0	12.0041716056823	0	3.34837227779887	0	6.55777485530307	16.6194777880448	0	0
C2027__NODE_1840_length_8549_cov_5.05215__8549__bacteriocin__ANTISMASH__0_8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546713671958966	0	0	0	0	0	0	0	0.746548255718745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612167035805395	1.69329004000118	0	1.74487361538376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19868838972936	3.81976872013868	0	0	0	0	0	0	0	0	0	0	0	1.8499971203939	0	0	0	0	0	0	0	0
C2026__NODE_7_length_173572_cov_22.054473__41140__resorcinol__ANTISMASH__51067_92207	31.0024303931324	0	0	0	0	9.03344038967429	29.3954605162236	29.7174209305002	12.262341570796	0	0	0	0	0	0	0	0	0	0	1.46396247028969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57025710211703	0	0	0	13.3927116330952	0	0	0	0	0	0	0	0	0	73.2103865307203	0	0	0	0	0	0	0	0	0	0	0	0	0	10.887777851595	0	0	0	0	0	0	0	0	0	0	0	1.58430362516081	1.30432279062537	1.10751783429131	0	15.3651529917893	0	0	0	0	0	0	0	0	0	20.4639219518205	0	0	0	0	0.58716914407433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5769236518139	0	0	0	0	0	0	1.40471470540388	1.98880697645957	13.9245778532739	10.8242773481288	12.7374951000989	0	2.02534179245732	1.02811954179068	0.630828700593391	0	0	23.1040845418815	0	0	0	0	0	0	11.3016416270704	0	0.659182287601904	14.091452493855	0	39.8233401706847	0	0	1.00605717305286	0	0
C2025__NODE_4803_length_7343_cov_3.9565__7343__other__ANTISMASH__0_7343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.346132440652	0	88.2225635428593	121.193565295744	102.602060667922	58.1948393127157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1896_length_17292_cov_10.2337__17292__arylpolyene__ANTISMASH__0_17292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8002240892637	0.602848386283383	0	0	3.21914862927664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1647_length_19286_cov_13.6739__19286__nrps__ANTISMASH__0_19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99992698826892	0	0	0	7.03248715371157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1644_length_19312_cov_195.617__19312__nrps__ANTISMASH__0_19312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700.005538179711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_6825_length_5027_cov_3.64119__5027__arylpolyene__ANTISMASH__0_5027	0	333.231821291135	2.30802590333018	5.11498640899221	2.53988464462463	0	0	0	0	449.016402420285	2.65326002159723	2.72487001806814	1.90131654253057	2.36976832062252	2.78521259028092	2.81635689099471	4.85716204805773	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10212853203564	0	0	0	0	0	0	18.4195109061279	4.93287557616484	0	0	0	0	0	0	0	12.13304542632	0	0	0	0	0	0	11.3963772906889	0	0	0	0	0	0	0	0	0	0	0	0	5.45156760299575	0	0	0	0	5.31405025128353	1.83035938366154	2.06120201977866	2.87922699635781	6.84343882694517	12.4092534118399	0	3.80552007698319	5.42488866586071	13.3374682425056	9.08236198517139	17.9424516556157	7.11116991185025	0	3.51661458687286	3.99572850226049	10.463853137715	0	3.39559846074704	6.24223484413938	1.83521856220998	0	4.23099231551928	5.77974583716836	5.05748058987141	6.06666565679676	8.63382250376291	5.07125957565856	570.170994020387	7.83305287629798	0	1.83386981301583	9.58788318020697	6.07076731489005	15.0482009086942	0	4.34551952353859	4.04977950614617	472.864933152297	395.770782115122	9.35582480566143	11.1113160234653	3.5805394435639	7.30923964771788	9.49591982498243	8.31607389753911	0	0	0	8.77039587866368	0	0	0	0	0	18.083774044427	0	0	1.56586882174335	0	0	3.41323537578542	3.67005321731802	0	0	0	5.64776222223876	3.25098604471819	6.67512753668833	0	0	6.2158250009484	0	0	2.17445567148533	0	2.84901022657586	0	0
C2021__NODE_6115_length_5625_cov_3.95655__5625__nrps__ANTISMASH__0_5625	0	0.241772674540207	0.414773439607257	0.387019082409429	0.7904000067184	0	0	0	0	0.345757004881328	0	0	0	0	0	0.398135230681097	1.87116154137671	0	0.966981710171217	0.681863268089673	1.76501593285731	0	0	0	0	0	0	0	2.07200355986905	1.86722169831649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806811051436755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50163669878123	3.30194779480345	2.07056810194603	0	0	0	0	0	0	1.90608140687869	0.691292038862504	2.46819931657774	0	0	2.02686624252968	0	0	0.283097694080814	0.935954038657525	0.769849634036391	0	0	0.77757123541837	0	0	0	2.10159176844881	3.38348607820965	0	0	0.443722107793805	0	0.540418441628321	0	0	3.29363732253954	0	2.09416130741041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498142602092085	0	2.50547520809748	0	0	1.93551429600376	0	0	0	0	0	0	0	0	0	2.97866335566958	0	0	0	0	0	0	0
C2021__NODE_603_length_39929_cov_6.67758__26797__nrps__ANTISMASH__0_26797	25.008861037114	451.824572141686	20.1772888310985	0	0	614.904655407346	0	0	42.8703740121552	0	0	0	26.8769551916316	25.8433460059275	32.2759357807324	25.2967389349007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09611355064832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6956682788186	1.91231901945102	0	0	0	2.03694039141171	2.00711977141747	1.76922368508973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75768720013072	0	0	0	12.6153923420713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79246240174156	0	0	0	0	0	0	0	0	0	0	0	2.1219861150476	0	10.974898058189	0	0	0	0	9.67044917908483	13.4258543679762	0	0	0	0	0	0	0	0
C2021__NODE_45_length_135900_cov_50.7099__47482__arylpolyene__ANTISMASH__15719_63201	0	0	0	0	0	0.40264845311644	0	1.45875227675295	0	0	0	1.28696781436992	1.59500499158516	1.80552202306403	2.16412342461687	0	0	0	0	0	0	0	0	0	0	5.77048452733005	0	0	0	0	1.26617470863907	0	0	0	0	0	0	0.976439442723523	11.2694423738517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91614477091577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611529635746804	0	0	0	0	0	0	23.4708644731517	0	0	2.29195171982807	0	0	3.14497533356525	0	7.46709939938145	0	0	0	0	0	0	0
C2021__NODE_3751_length_8991_cov_5.78469__8991__nrps__ANTISMASH__0_8991	0	2.82958984713296	3.4692563305263	3.83294863426529	0	0	0	0	0	0	0	0	0	0	0	0	38.8019586875618	0	12.4926002971945	0	32.3954511477407	0	0	0	0	10.4023083097826	124.110320021526	90.5766859468173	19.3646111179523	28.1436438334076	0	0	0	0	0	0	0	0	0	0	44.0206699275155	0	0	0	0	67.0322788866687	0	78.2655584741943	62.5405890530538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.3578410755636	0	0	14.8506423065058	0	16.3605813345909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.56550906189709	0	0	0	0	0	0	0	0	0	32.2722220302593	0	0	0	0	0	26.7874671138843	0	0	0	0
C2021__NODE_1690_length_18086_cov_8.96817__18086__lantipeptide__ANTISMASH__0_18086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20726127992076	4.04763528719268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_123_length_96858_cov_22.2687__20849__terpene__ANTISMASH__5882_26731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72125037985707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1226_length_23350_cov_12.9055__16765__terpene__ANTISMASH__6585_23350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28934840126524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1055_length_26174_cov_5.46189__26174__arylpolyene__ANTISMASH__0_26174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61399419990085	1.51504867333193	1.07560141584149	1.03863232066921	1.97439992073115	2.76403261571419	0	0	0	0.831786554911028	0	0.96760182642339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51848333157907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44003724010674	2.00356054752311	0	0	0	0	0	0	0.77390930103092	0.412371203065243	0.862295734731057	0	0	0.796136005705545	0	0	0	0	0	0	1.89522567800248	0	1.46816148023282	1.987343581579	0	0	0	1.70179011059015	0	0
C2014__NODE_728_length_41188_cov_81.7236__10282__bacteriocin__ANTISMASH__7720_18002	0	0	0	0	0.451808990418863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06620808556043	7.34107001891804	4.79995033028167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1241519148068	3.15445017520088	0	0	0	0	0	0	0.677280958080686	4.10429123002847	2.36182462984318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3999760944351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_641_length_44783_cov_44.4325__32959__nrps__ANTISMASH__0_32959	0	0	0	0	0	151.387502342479	0	10.2582145348144	4.83910140974987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3859530201336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5954251802913	2.19770937547136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0396742986416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_548_length_50682_cov_45.8883__22967__lantipeptide__ANTISMASH__1328_24295	0	0	0	0	0	0.661747100100755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65986445742473	0.331983433008736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_44_length_203043_cov_77.7576__10274__microcin__ANTISMASH__192769_203043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06050441118568	3.67405137261024	0	3.90471644961226	0	0	0	0	0	2.15889415146586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87279355877473	0	0	0	0	3.45296133947175	0	4.44139054430618	0	0	0	0	2.59190325316958	0	0	6.65287331247644	8.15845111330459	2.51721635719059	1.82762062691544	2.32405269909801	1.38167251730535	2.08005027438527	0	0	0	2.32533578165514	1.22324388129477	2.20593747938698	0	0	0	5.08927788760994	4.23312087778964	4.63101642450161	3.10740181824139	8.78567106340929	0	0	0	0	1.51876297900254	1.70767110664579	4.01519379158359	15.1599944694946	2.66358507560264	2.04304491208308	12.3020231546421	2.76986258908914	0	2.17265725922779	4.92116724181991	7.74261652838152	0	1.26058274653415	0	0	0	0	5.71307061411798	78.7123178759784	7.88643659607344	0	9.32173570182363	1.53707716410039	2.68030937638432	1.68559485831822	2.41427493237852	27.6500115893552	17.2536282336374	14.258915940081	1.07391929607204	3.26856120099641	8.21381481944128	32.1822692073329	0	0	0	0	0.782476245421822	0	0	2.34652721818918	0	0	0	1.66758864159472	3.32736473902176	1.46256467594801	0	2.43902777914525	0	0	0	0	0.867018909372816	0	4.39251331413379	0	2.56815084472883	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_3174_length_12203_cov_8.48584__7345__bacteriocin__ANTISMASH__4858_12203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32000735940576	0
C2014__NODE_2216_length_16889_cov_9.24355__16889__nrps__ANTISMASH__0_16889	0	0	5.38260688120222	0	0	6.18857136466403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80197015773118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29086499057313	0	0	0	0	0	14.8718904012179	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36886369208882	0	0	0	4.96940633911083	0	0	0	0	12.6766983878385	0	0	0	0	0	0	0	0	11.1752857505386	0	6.66435905181816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43130453560467	0	0	0	20.2210629050707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_2026_length_18364_cov_274.623__18364__nrps__ANTISMASH__0_18364	0	0	0	0	0	1631.99036642778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35355466003404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62115263134729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.126359500641	0	0	0	1622.82574899941	0	0	0	0	52.2525700984245	0	0	0	0	0	0	0	0	8.67579704516368	0	2.10123494458936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551649759680709	0	0	0	6.74613417565055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_1940_length_19065_cov_6.85302__19065__nrps__ANTISMASH__0_19065	0	0	0	0	0	35.5981382773848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.682874705455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3619656082375	0
C2014__NODE_1443_length_24329_cov_12.5503__24329__other__ANTISMASH__0_24329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70617581499262	1.42995616676028	3.93000099730589	0.65620487519894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2010__NODE_855_length_28604_cov_7.79964__27862__nrps__ANTISMASH__742_28604	0	0	0	0	0	0.511934777434151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665937426480242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.958434003272	0
C2010__NODE_694_length_33476_cov_21.6485__32936__nrps__ANTISMASH__540_33476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850790287083636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
