Sample	O2.UC49.0	O2.UC49.2	O2.UC50.0	O2.UC50.2	O2.UC51.0	O2.UC51.2	O2.UC52.0	O2.UC52.2	O2.UC53.0	O2.UC53.2	O2.UC54.0	O2.UC54.2	O2.UC55.0	O2.UC55.2	O2.UC56.0	O2.UC56.2	O2.UC57.0	O2.UC57.2	O2.UC58.0	O2.UC58.2	O2.UC59.0	O2.UC59.2	O2.UC60.0	O2.UC60.2	V1.CD1.0	V1.CD10.0	V1.CD11.0	V1.CD12.0	V1.CD13.0	V1.CD14.0	V1.CD15.0	V1.CD15.3	V1.CD16.0	V1.CD17.0	V1.CD17.4	V1.CD18.0	V1.CD18.3	V1.CD19.0	V1.CD2.0	V1.CD20.4	V1.CD21.0	V1.CD21.4	V1.CD22.0	V1.CD24.0	V1.CD25.0	V1.CD25.4	V1.CD27.0	V1.CD28.0	V1.CD29.0	V1.CD3.0	V1.CD30.0	V1.CD31.0	V1.CD34.0	V1.CD35.0	V1.CD35.1	V1.CD36.0	V1.CD38.0	V1.CD4.0	V1.CD41.0	V1.CD42.0	V1.CD6.0	V1.CD6.4	V1.CD7.0	V1.CD7.4	V1.CD8.0	V1.CD9.0	V1.UC16.0	V1.UC18.0	V1.UC19.0	V1.UC24.0	V1.UC27.0	V1.UC28.0	V1.UC29.0	V1.UC30.0	V1.UC32.0	V1.UC33.0	V1.UC34.0	V1.UC36.0	V1.UC37.0	V1.UC41.0	V1.UC42.0	V1.UC43.0	V1.UC44.0	V1.UC46.0	V1.UC48.0	V1.UC57.0	V1.UC6.0	V1.UC61.0	V1.UC62.0	V1.UC7.0	V1.UC8.0	V1.UC9.0
O2.UC38.0__NODE_569_length_24953_cov_7.40971__24953__nrps__ANTISMASH__0_24953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440336760779681	0	0	22.6154228964134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC38.0__NODE_27_length_108603_cov_7.52094__11429__butyrolactone__ANTISMASH__97174_108603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC38.0__NODE_1910_length_9649_cov_14.1401__9649__bacteriocin__ANTISMASH__0_9649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678060135845231	0	0	60.4022474365102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696379198808761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC38.0__NODE_1737_length_10512_cov_4.13742__10512__nrps__ANTISMASH__0_10512	9.70223300743844	0	1.99841322267702	2.25723543860658	1.60448701854479	0.600302595285289	1.41019347169648	7.6948635692671	7.79965255325098	2.51722767631428	1.94093771607981	0.76114669884075	2.76507759357276	4.03854669972233	7.19005002100531	10.2614342407	3.03468670868239	2.27710033126665	1.00723864379682	1.47172824192495	2.38144820648241	4.09548912315732	1.36743550265402	1.27263287488783	0	0	8.93956087303141	2.45271322032024	0	1.35968127661388	1.63515965855475	3.24612926222313	4.11584331285851	8.88299025558698	9.34540885868655	8.06443375842145	4.38149346252641	7.67881110370175	0	3.3960629990096	0	0.787543357353395	1.62794648405586	1.20985411151797	3.86431464318006	1.89682761932605	18.4373593999538	1.30979936013518	2.07991931481176	0	1.68474157333984	1.77811315127604	2.45771454085864	29.5280945760936	40.1502149706987	4.85210325924141	2.91802979446935	0	2.6478057154935	1.88419458137645	0	1.19596932872582	28.9242768092916	24.1998894932493	0	0	3.19339371328119	0	0	1.49325870333155	4.41938612906971	2.80203447814689	2.31911609624371	9.75938395630163	3.45446080262027	3.52186273206011	8.99092674212721	0.770685320190365	0.843183090460018	2.06544928757793	2.8570743652571	1.27809815980975	3.5783769805896	4.96308425772554	3.11382673803006	0.92628958314122	1.43303368765422	0.26640759215732	0.837060272161874	1.87812369416159	5.69020954993847	0
O2.UC37.2__NODE_786_length_35300_cov_5.98561__26046__other__ANTISMASH__0_26046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26914439881981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63972754795971	1.06060170366712	0	0	0	0	0.299076970669584	0	0	0.516495154921848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11441614060963	0	0	0	0	0	0	0	0	0	0	0	0	0.44836056810333	0	0	0	0	0	0	0	0	0.590813610354204	0	0	0	0	0	0
O2.UC37.2__NODE_585_length_42521_cov_3.87993__19326__lantipeptide__ANTISMASH__23195_42521	0	0	0	0	0	0	0	0	0.825244442222041	0	0.812549347307031	0	0	0	0	0	0.739618289552855	0.610543746808269	0	0	0	0	0	0	0	0	0	0	1.34825041655632	0	0	0	1.28048360910827	0	0	0	0	0	0	0	0	0	0	1.35286577346162	0	0	0	0	0	0	0	0	0	0	0	0	0.509864490339386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970439995533273	0	0	0.251041628672017	0	0	0	0	0	0	0
O2.UC37.2__NODE_492_length_47773_cov_7.38684__33583__lantipeptide__ANTISMASH__14190_47773	0	0	0	0	1.71467125851737	0	1.1350605448357	0	0	0	0	0	0	0	2.71960937811601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61230147801001	2.71612832309282	0	0	2.82590235285166	2.13920919672286	0	0	0	0	1.20150965094516	0	0	3.33187183053113	0	0	0	1.78634803487282	0	0	2.3722954168437	0	0	0	0	0	0	1.48096159140018	0	0	0	0	2.38275759114001	0	0	0	0	0	0	0	0	0	0	2.51277147489311	0	1.8930216500875	0	1.51638453027249	0.863384291720786	0	0	0	0	0	1.61553693952347	3.58849420828899	0	0	0	0	0
O2.UC37.2__NODE_478_length_48618_cov_7.47911__38852__nrps__ANTISMASH__9766_48618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41195080236667	0.718539539179767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241508008334666	0	0	0	0	0	0	0	0	0	0
O2.UC37.2__NODE_244_length_72723_cov_4.06338__17653__lantipeptide__ANTISMASH__0_17653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988382413854652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11201026054866	0	0.370674861846472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266589329587556	0	0	0	0	0	0	0	0
O2.UC37.0__NODE_1047_length_20443_cov_3.24088__15779__bacteriocin__ANTISMASH__4664_20443	18.8312373898558	1.05684168506548	0	0	0	1.65808187484719	0	1.17558760555175	0	0	0	0	6.80610896056446	10.9628698168595	15.0415834944828	21.4600009171908	0.559097129713533	0	0	0	1.13242352112678	13.7850578522973	0.745132207591784	0.984841732496262	0	0	0	0	2.00861402337927	0	0	4.21390883938397	10.104948386668	0.356329540256436	0.200267244420495	4.3230430693459	0	0	0	0	0	0	2.58434245106114	3.60960791818346	0	0	12.5119877201981	0.548438896058475	0	0	0.510563532386431	3.96383883748921	0.540653367209877	0	0	21.4368932268305	1.41389620939181	0	1.20351351177322	0	0	0	0	0	0	0	0	6.99699855193537	0	4.5321978270667	0.90811471517177	0	0	2.68895576346559	5.75842594882966	8.14605563442371	9.08501111665946	0.41009296044116	3.78910465346706	0	6.35369178897673	2.47266727512417	7.75153010488514	4.05364705785241	0	0.437501149287588	1.51657805154648	0	2.90251457639445	4.958209469458	2.8478933088409	0
O2.UC36.2__NODE_57_length_108795_cov_6.20109__46107__nrps__ANTISMASH__41800_87907	0	0	0.569866329414232	9.39024041920428	0	0	0	0.374771001640978	0	0	0	0	3.02353510958823	2.97831446335517	0	0	3.10781995912572	1.53161648657833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81581945776948	0	0	0	0	0	0	0	0	0	0	1.49454924847195	0	0.737986018351097	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45278583901705	0	0	0	10.5695215398823	0	0	0	0	0	0	0	0	0.793671481508436	0	0	0	0	0	0	3.5714353555425	0	0	0	0	0	0	0
O2.UC36.2__NODE_4401_length_5541_cov_3.42891__5541__lantipeptide__ANTISMASH__0_5541	0	0	2.62558253284371	2.33954807841054	5.29238148634989	4.03774924749257	2.14331432612079	6.96011354668291	6.61863465696288	5.2368509892949	2.0329580540779	1.8885577569444	2.86242205445385	4.11545038508175	0	0	1.54174636289173	1.72798257948204	1.64555876184854	2.71313300322532	6.77526458481225	16.9059131261941	1.04879448375889	2.04419465407624	0	0	10.7661074995389	31.5168613912823	0.709642784098864	4.08985370862587	1.38941567328853	5.19228397150184	4.60043713704607	7.7264081839099	15.0864967220841	4.96699139330741	4.22577056859347	9.86649015963586	0	9.22989758304115	0	7.18213595873079	1.50830150820018	1.33489499910404	4.28124076942116	2.09711600664598	21.696221460464	0.962708536848636	4.8743202924013	0	2.63178291809993	0.988897828817593	1.27206181769792	55.971821143543	75.7101358063209	15.529058979347	9.81589465491667	1.93598772482	7.7433234934223	1.40076370204153	0	2.45567219403572	9.87683714292839	74.0745266323718	0	0	0	2.64019469008675	0	2.93598601556548	4.75011216828872	6.64646562985532	0.570391460311893	9.44010375786582	5.42631897409363	13.9201262395205	14.9940512176561	1.11825150686739	3.10803551718612	1.83395982139519	1.27762867585818	2.0806849342101	3.49215749481267	4.79152389519843	3.73564812241928	1.10313943720897	1.42969976796793	0.372880239871492	1.38890394935069	2.95076249184441	2.50036867737749	0
O2.UC36.2__NODE_1371_length_14813_cov_2.29489__14813__nrps__ANTISMASH__0_14813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304169195270321	0	0	0	0	0	0.323305236758412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845750369399409	0	0	0	0	0	0	0	0	0	0	0	0	1.28023552349656
O2.UC35.2__NODE_7337_length_5013_cov_1.49254__5013__other__ANTISMASH__0_5013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55346664453709	2.12666768315295	0.928176783585236	2.49931035698583	1.51820727726513	0.657939796463194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44207216662586	0	0	0	0	0	9.10442595771141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10878757110569	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC35.2__NODE_7213_length_5097_cov_3.16819__5097__resorcinol__ANTISMASH__0_5097	1.43678540567097	0.388048281062867	0.615150258032405	1.84936535052405	0	0	0.588321380774527	2.14779341691846	5.80538604876069	10.9353683571266	8.89142295223619	13.3177028017362	4.22407360253989	4.80546799409026	0	0	3.1439592984682	1.92739034224751	0.755720454839932	0	18.6923482960429	14.2659709016067	0.758844910157588	1.50084426958439	10.7752956587931	0	0	0	2.27720065273334	1.51278810231604	0	0	8.79837488557309	9.84863264723812	19.8501515218847	0	0	1.30993160491729	0	12.0228972368152	0	0	0	0.908291134061211	0	0	3.90954908052675	4.40674448705171	5.03663261780073	0	0.340123362757277	0.374849746603199	0	0	0	0	6.18194693611643	3.40858836293496	0	6.62695516006495	0	0	0	0	0	7.62230602344307	0	0	0	0	0	0	0.888526828518481	0	0	0	0	0	0	0	2.27979784127553	4.78589303086831	4.24701952707703	0.155539358983975	0.356947507042039	2.51483568823333	0	11.6895616385441	6.82090828424442	3.80926677921924	1.29999719574887	0
O2.UC35.2__NODE_4523_length_7773_cov_1.10275__7773__arylpolyene__ANTISMASH__0_7773	0	0	0.518334724272566	0.332074503193649	0	0	0.427192286823883	0.30606853981783	0	0.422195906543084	0.271124900269049	0	0.257814908203351	0.813653604823841	0	0	0	0	0	0	0	0.370777401687829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220756296897266	0	0	0	0.376525572704587	0	0	0	0	0.278670263619379	0	0	0	0	0	0	0	0	0	0.480128532853961	0.851035660538254	0	0	0	0	0	0	0	0	0	0	0.519076900371869	0	0	0	0	0	0.471085238779953	0	0	0	0	0	0	1.11106220310775	0	0	0	0	0	0	0	0
O2.UC35.2__NODE_4376_length_8022_cov_1.41923__8022__nrps__ANTISMASH__0_8022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64105924264778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28928347146725	0	0	0	0	0	0.754335084325038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC35.2__NODE_407_length_46571_cov_6.56376__29158__lassopeptide__ANTISMASH__17413_46571	0	0.254530292165925	0	0	0	0	0	0	0	0	0	0	5.43603940765809	0	0	0	0	0	2.56870137681234	0	0	0	0	0	0	0	0	0	0	4.80193025121529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640605830166426	0	0	0	0	0	0	0	0	0	0	0.233090321131481	0	0	0	0	0	0	0	1.64138563199063	1.49110480021478	11.6574629099619	0	0	0.425473781193816	0.423052187770264	0	0	8.97400354170132	0	0	0	0	0	0	2.25850506085858	0	0	0	0	0	0
O2.UC35.2__NODE_342_length_51352_cov_3.60247__33579__lantipeptide__ANTISMASH__17773_51352	0	0	0.797884728343862	0.995323139151291	0.74046630977685	0.256522136552132	0.514622075870987	3.29319130900258	3.92022631847392	2.33938543960466	1.09859636643088	0.565912876597224	1.46598605175482	2.19259798238152	0	0	1.23546574129252	0.815673016825577	0.388468425095699	0.745631522586806	1.09353433903366	1.51666812882422	0.618337075919431	0.573389696073174	0	0	0	0	0	0	0	0	2.13736748758232	13.9797378072298	0	5.00870659865275	2.26691256422864	3.64692600826362	0	1.48811216019483	0	0	0.797889197852975	0.673506245824051	0	0	8.42602371188386	0.594668114312815	1.76690613940532	0	0.846796605749811	0.712846967585784	1.75431560406183	13.6048965105431	18.8837561246717	2.2562605411981	1.17793085808144	0	1.4796258697998	0.84727740205378	0	0.670507778016652	12.3870232888462	0	0	0	0	0	0	0.91675503745546	2.13645376947277	1.65375450311402	0.716823107521407	4.54070243011224	1.74166026446123	2.06806289318039	3.128149748391	0.299536877259275	0.578993506860238	0	1.53168591406788	0.588100357731616	1.72712128722871	3.05718183169426	1.45672259238893	0.47740804500955	0	0	0.455572017240183	0	3.415572824362	0
O2.UC35.2__NODE_19_length_172972_cov_8.56981__23150__lantipeptide__ANTISMASH__61624_84774	0.418409895956967	0.514193690969068	0	0	0	0	0	0	0	1.60337277516679	0	0.383225581257948	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9113351776592	0	0	0	0	0	0	0	2.31841105403494	25.7465259963703	0	0	0	0	1.17957206837507	0	0	0	0	0	0	0.301114058474985	1.74688772730594	0	0	0	0	0.132732883742244	0	0	2.89399651911035	0	0	0	0	0	0	0.746949704453997	0	0	0	0	0	0	0	0.429206427293194	0.502329726738237	0	0	0	0	6.2682090115812	0	0	0	0	0	0	0	0.241974865155181	0	0	0	0	5.89206629221523	0	0
O2.UC35.2__NODE_18_length_175818_cov_4.03873__43464__arylpolyene__ANTISMASH__5654_49118	0	0	0	0	0	0.209980303693304	0.353535959439599	0	0	0	0	0	2.32584273520091	2.50184210423087	0	0	0.612771190802264	0	0	2.65806043916039	0	0	0	0	0	0	0	0	0	1.04495194859184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63931189836421	0	0	0	0	0	0	0	0	0	0	0	0	0.539249839895535	0	0	0	0	0	0	0	0	0	0	0	0	0.595308230042041	0	0	0	1.66963718929509	0	0	0	0	0.222761062573438	0	0	0	0	0	0	0	0
O2.UC35.2__NODE_1766_length_17091_cov_1.54344__17091__lantipeptide__ANTISMASH__0_17091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571482059803734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82461483481497	0	0	0	0	0	0	0	0
O2.UC35.2__NODE_168_length_74603_cov_3.88159__41143__resorcinol__ANTISMASH__24939_66082	0	0	0	0	0	0	0	0	0	0	2.32179166568215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64424401588673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC35.0__NODE_6199_length_5959_cov_1.24932__5959__nrps__ANTISMASH__0_5959	4.18741897693647	0.258832877151486	0.434086627585621	0	0	0.32819207152659	0.747718906371924	1.23974505471808	2.51676802928598	5.38834121313088	0.669761250336507	1.69702887074983	0	0	0.231579560942068	0	0.421646772394849	1.0452974556366	0	0	15.9314310389114	29.6076104291926	0	0	0	0	35.3611110395038	0	0	0	0	0.759089161622017	0.438742039429646	0	0	0	0	1.39013419867247	0	0.183697020860798	6.5177650414152	1.24159106939232	1.53368643679959	1.23828082104403	0	0	1.33515525278382	0	0	0	0.761533130399257	9.14993446454932	0.330197779681929	0	0	1.23903300754319	0	0	0.744158583654173	0	0	15.6107783591808	0	0	0	0	0	0	0	0	0	0	0	26.0584380299083	0.797574757270421	1.19496439212748	5.26676007240342	0	1.13298449176859	0	2.40301646047532	0.429089346405492	0	2.32961165405487	2.17736529071275	0	0	0	0	0	4.83191043008724	0
O2.UC35.0__NODE_5254_length_6869_cov_1.48386__6869__nrps__ANTISMASH__0_6869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38204453659741	7.0161744372352	14.9835805707383	18.3523772166544	1.98221068332696	1.8633248408987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699781429788352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC35.0__NODE_5232_length_6902_cov_1.50577__6902__nrps__ANTISMASH__0_6902	0	0.31022797068811	0	1.44328865926347	0.623154532936371	0.439510671576809	0	0.940778510186052	0.331361352667088	0.595595060174118	0.237786583318977	0.359583551050914	0	0	1.2823707485067	1.36483864656789	0.536619584472005	0.350678538389218	0.307351517552415	0.477869052400752	0.440111101966981	0.752140702364292	0	0.353385641896647	0	0	0	0	0	1.04904628868245	0	0.496074303578607	0.986453131399586	0	0	0	0.444708972821304	0.64137898736415	0	0.244328244835579	0	0.486394189386727	0.446872642789965	1.64219643297799	0.254783264585513	0.836913704689485	3.42384013342221	0	0.715940981849829	0	0.32258730089115	1.16734320079649	0.792767352588482	0	0.545218883028859	0.273701178730511	0.598887127343093	0	0.118933547583159	0.312633731813745	0	3.1263433576897	0.536112276298927	0	0	0	11.7643513726558	0	0	4.85961404427796	0.521753065343915	0.594976145811562	1.34024315960232	1.71195320223249	2.42571842787274	0.344660812280855	0.385354076581241	0.298419179131612	0.214469058836244	0.206075523173407	0.238292562450635	0.506080461318459	0.692232513701772	0.723392224798953	1.08445621781564	0.448773853141549	1.73058813512363	0	0.352831989964079	0	0	0
O2.UC35.0__NODE_5102_length_7056_cov_1.13027__7056__bacteriocin__ANTISMASH__0_7056	0.254126707737067	0	0	0	0.256919428401206	0.133040581920201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481153208698029	0	0	0	0	3.83543398965431	0	3.96470969531067	0	0	0	0	0.375676843872378	0	0	0.395645319822907	0	0	0	0	0	0	0	0.233788733188042	0	0	0	0	0	0	0	0.52367432170598	0	0.343213263920839	0	0.473236711374492	2.49908787103471	0	0	0.13784288614908	0	0	0	0	0	0	5.45226286581881	0	0	0.382405456482698	0	0.341258098351172	0	0.225092484677253	0	3.13471780403217	0.194608076160532	0	0	0	0	0	0	0	0.425219735049349	0.303549436928422	0	0	0	0	0	0
O2.UC35.0__NODE_1425_length_18261_cov_1.33831__18261__arylpolyene__ANTISMASH__0_18261	0	0	0.259267592488838	0	0	0	0.527890332882748	1.28126483206753	0	0	0	0	0	0	0	0	0	0	0	0	0.652663964924498	0.31565114104589	0	0	0	0	0	12.9701533329215	0	0.844497120366337	0	0	0	0	0	0	0	0	0	0.0901871025291855	0	0	0	1.35891520893483	0	0	0	0	1.07035231879758	0	0.975411007393118	0	0.260522254141804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576124360991357	0	0	0	2.60975349557773	0	0	0	0	0.198007286619085	0	0.158149951705546	0	2.42010280644865	0.492037240053538	0	1.5262332322137	1.35636929982608	1.25768910521431	0	0	0
O2.UC34.2__NODE_824_length_20412_cov_2.98708__20412__thiopeptide__ANTISMASH__0_20412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3205622904102	0	0	0	0	0	0	0
O2.UC34.2__NODE_780_length_21279_cov_1.88918__21279__lantipeptide__ANTISMASH__0_21279	0.636334178900674	0.443430977114563	0	1.59850928897167	0	0	0	0	0	3.34909212510334	0	1.70424271585607	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1903894216481	0	0	0	0	0	0	0	3.24155153799513	32.7677044146489	0	0	0	0	1.5117683954885	0	0	0	0	0	0	0.311296383536163	0	0	0	0	0	0.31287467583242	0	0	3.57358637705961	0	0	0	0	0	0	0.934775295001426	0	0	0	0	0	0	0	2.05739461036422	0.555270145098615	0	0	0	0	7.9698659089488	0	0	0	0	0	0	0.276650393852216	0.325501242239767	0	1.41778968501093	0	0	7.96224860654864	0	0
O2.UC34.2__NODE_770_length_21387_cov_3.47295__21387__bacteriocin__ANTISMASH__0_21387	0	0	0	0	0.286697940450184	0.152811812864374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353410017438656	0	0	0	0	2.91519433965987	0	4.22671722296727	0	0	0	0	0	0	0	0.416880137287726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649786222257458	0	0.452354022696059	0	0.401833302709327	2.7780481534889	0	0	0	0	0	0	0.347248113502409	0	0	4.89960693305145	0	0	0.440189939604568	0	0.312453206132893	0	0	0	3.92836315564943	0	0.21026736011128	0	0	0	0	0	0	0.405941232215152	0.31892981659035	0	0	0	0	0	0
O2.UC34.2__NODE_4028_length_5464_cov_9.41764__5464__bacteriocin__ANTISMASH__0_5464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68516828927758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC34.2__NODE_368_length_38945_cov_3.43286__38945__bacteriocin__ANTISMASH__0_38945	0	0	0	0	0.31488554897461	0.147526046400937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320252163215352	0	0	0	0	2.99510051327035	0	4.91969128874444	0	0	0	0	0	0	0	0.365167711412098	0	0	0	0	0	0	0.147079561825183	0.274185184628348	0	0	0	0	0	0	0	0.607685687611492	0	0.451460497731076	0	0.439974425806384	2.91395259931244	0	0	0.0760802806721378	0	0	0	0	0	0	5.94616845406939	0	0	0.509260330870601	0	0.378640627590099	0	0.241554555309692	0	4.48974895547159	0	0	0	0	0	0	0	0	0.453638648709799	0.267368365770882	0	0	0	0	0	0
O2.UC34.2__NODE_361_length_39400_cov_3.24514__22609__lantipeptide__ANTISMASH__16791_39400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC34.2__NODE_2036_length_9913_cov_3.45689__9913__lantipeptide__ANTISMASH__0_9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66379664070475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699921460041293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC34.2__NODE_1070_length_16460_cov_9.64194__16460__bacteriocin__ANTISMASH__0_16460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC34.0__NODE_920_length_15927_cov_1.36864__14674__lassopeptide__ANTISMASH__0_14674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109738110099214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309196014933107	0	0	0	0	0	0	0	0	0	0.178522623734153	0	0	0	0	0	0
O2.UC34.0__NODE_4033_length_5549_cov_1.27903__5549__nrps__ANTISMASH__0_5549	0	0	6.46126105486773	19.2682764511579	0	0	0	0	0	0	0	0	0	0	2.04097575623816	1.50864927983311	0	0	0	0	0	0	0.814938319003476	1.67162522538332	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15007459669829	0	5.86655733224985	0	0	0	18.5720826982053	0	0	3.05834791323053	9.62949955735763	12.1865305412818	0	11.3113778219064	18.9081424007367	0	0	0	0	0	0	0.973001585457578	0	64.2048344563519	96.3765941923267	0	0	0	0	0	0	11.3306402890372	0	0	4.73966990774217	0	3.63283300332208	0	1.24634911686626	0	0.334063841580419	0	5.42291828597284	3.26356551609912	1.96454393451279	0	0.443808086794374	0	0.837296035605416	0	0	0	1.14177199492387	2.07339958057276	0
